L_mm,W_mm,inset_mm,feedWidth_mm,h_mm,eps_r
35.60536608373103,43.73332710431817,12.62922217015448,3.0987014606487504,1.1810441138020336,2.8155133020147356
36.883065219729644,46.17220633890523,12.85669040948633,5.52257244315907,2.1972060319088165,3.0006051274678813
37.752307233688434,47.076622687002086,13.624241267928463,4.778828005378906,1.906899768876193,3.0136178904285074
33.895738923401574,40.763079735382675,12.081441524041548,2.77493720457654,0.9552512442809458,2.411814755205859
55.09291175109839,68.62750223215659,19.633760449958455,7.274267198403949,2.8685065311349067,2.9615082556555024
37.201826853066855,46.38513214138811,13.272541849058541,4.508332707165101,1.8081563590813368,3.0362746839750594
25.49406916099645,32.59109800476835,9.011270494638735,7.85975567782549,2.9146192404126117,2.7019334291410066
51.980112514844905,61.82610308006053,18.101694559104367,3.0684995659096095,1.0217116030303386,2.290169691137715
50.3111117467411,62.123417948096595,17.894775543685878,2.3578670677551807,0.9566150266125039,3.087908805441264
30.00206781856339,37.002513192728465,10.375182217766765,7.91685340532035,2.591830661695659,2.2302535164565738
48.318663561108785,60.2944563416643,17.505274322343215,5.361139270936441,2.183674262915745,3.105758314973396
27.584593901812084,34.666857265617146,9.737486670511046,3.384043454494988,1.4204760596568744,3.244525209500303
26.450691438001435,34.29016329026765,9.300352298891976,7.090634650847299,2.9791113124014816,3.2488851610474434
36.84952256514422,46.075447640691216,13.417060339744445,3.719987099241118,1.5497677885566394,3.209336848964596
26.933788888651392,34.01873419518496,9.536363036289547,6.522839932354572,2.4519163491412943,2.7576922355875237
47.34240488058046,59.45092289690149,17.237498748297522,4.432352060956801,1.9115552193852858,3.3733187786834367
37.74258506830545,47.44833908171578,13.289074775000016,3.8476399485320267,1.656243693215159,3.3641801970450604
29.01826165201746,35.171899927429855,10.408423249202514,4.4767939567792725,1.5024900026989128,2.3186726798219737
24.747216197649333,31.399514250027924,8.697877197627738,5.5741903615772355,2.1900418667735586,2.945469254560272
43.39732273762895,53.38443136869853,15.479944740432124,6.2621048537151145,2.2795406033694845,2.6272639089808907
26.80181797213265,33.46723571092681,9.60264179993035,2.393086913629831,1.0006534267071188,3.22650358563292
53.84241017102639,66.38503952215137,19.481097011332093,4.540982837024238,1.7713671030214295,2.9143875470208562
43.96013079872911,52.62090834258731,15.751246006476496,3.290505205717618,1.114581700516239,2.352187121355888
35.481179169206015,42.472094035513464,12.676312866408246,2.924649481428705,0.9850349734529944,2.3314594789596277
49.703132874036946,62.39762066459049,17.500278183162017,5.578947294278386,2.353732899744292,3.268418077077463
47.747011008208865,60.007797096455384,17.132830044681803,3.680928779567772,1.6233957506634649,3.4826314520515282
24.663191978479297,32.24047026153508,8.819210675629078,6.802908747217779,2.969202340410316,3.4314231505990165
42.5554111814641,51.77484992208695,14.999827043860796,7.498939658709193,2.509723215040361,2.3085509317082695
34.49764355959709,43.169322803405514,12.415469213885492,2.419733322292189,1.044634461073533,3.378260700623157
58.51789829186627,71.37885685219094,20.55145100713908,2.427557006038653,0.9238672065000422,2.8092588345923644
48.715063115775706,60.79802804253435,17.404046102355693,6.076473622463965,2.441298734383931,3.0439733927508827
26.13109050709085,32.260613707380955,9.367630337402206,3.8662268927290993,1.4285665898200937,2.6873317533808154
41.45810905402874,52.18308161161945,15.1712814536215,4.560879037047253,1.9609424399898598,3.3584860478074923
52.175646389589346,65.02983702647245,18.522882784478842,7.5077421183484425,2.932465578362018,2.920010569721717
30.217443348088693,37.954017292573006,10.808497362916759,4.420409174219698,1.7999903424891013,3.1044732956800023
33.66371779782418,42.09911748419151,11.958690020561871,8.067247673703376,2.8909052649684295,2.5652521464698994
35.42510938501652,43.95292299746347,12.471247003733895,3.54010656670827,1.410238602558492,3.006172377141998
37.013884629260396,45.68388573379939,12.8447246967162,5.679368541538984,2.084043446071919,2.659357896433869
22.391953116824826,29.053606155369533,7.9794905408344246,5.297202601586078,2.3359557708434395,3.4820739678234838
38.43971165051441,48.51371602892576,13.543356930464057,5.478961546474298,2.3064085796185347,3.257933525619033
23.70741851910596,30.90632817817905,8.425903160160637,6.847715165542988,2.889559809242233,3.2692984158001197
31.876813281495128,40.206538628541736,11.337877726763027,7.612900556977249,2.8520026633788294,2.7437159471778045
62.36681044244621,74.16535548507399,22.39736177348109,4.967759560404219,1.6282194071317093,2.2342770668464276
26.796309464840157,33.13239712515376,9.32941517606421,6.14778833865995,2.1070875737746975,2.395541958434587
22.893670891242817,29.757761065882026,8.072389501806708,6.232912824671235,2.6443231503645035,3.294754600076421
39.9508367208665,48.291601795195376,14.392682979780561,2.5850422117628,0.9240260926320397,2.555429193509918
24.41020497410371,31.993094162013286,8.672765114560937,6.762255331342125,2.992601041562592,3.49963297527197
25.605760679479882,33.182468810678216,9.006194043435496,6.11965051938939,2.6692242594903055,3.4281954488471564
39.0913141313875,48.141328402139095,13.74858615816547,8.521632156503323,2.8989122599691894,2.367907239696944
42.9842984112539,53.701152382296115,15.22820732940655,5.341070336014794,2.159882129007371,3.073210889727614
48.938340656213015,60.85907428425656,17.66133973396895,4.8090767561334955,1.9446769419883454,3.0730451542706394
31.784233604812098,40.2334295711394,11.385651832242763,4.734587839892509,2.014195045303868,3.3078359504141024
27.529023251336845,33.78668447344946,9.579180737470622,2.9361268635104985,1.0948335025914098,2.7245277260761163
27.755400132177858,35.206501495893434,9.6863434821504,5.896300936190129,2.348975489818292,3.0064024167595043
56.08300697191828,66.69698512908903,19.958968628573853,4.815175421691489,1.5712926293745135,2.2189080653682467
38.246686512972104,47.83222378695816,13.389611073797118,7.400276218839893,2.7891491278862466,2.768717398630848
32.53475232905252,40.85459968079566,11.684934377044664,4.006225461846226,1.6723941211067945,3.218748916563486
24.785229050465198,31.238987514918406,9.065973881647182,2.5727025355440802,1.1235616580438836,3.4343768107549346
37.139306987810116,45.41247910737927,13.364100540392956,5.089634978430944,1.810098663724175,2.535717704788646
36.277184390364425,44.816943553130116,12.653378224194217,6.025522661431157,2.193481879496797,2.627377093373761
58.60403613686142,69.98604684101403,20.520402936086192,3.1800786489878776,1.0817008457070993,2.367543638483844
48.12477240283349,59.42065595457188,17.102372900695126,2.9944446141493373,1.2001361856781187,3.033137168244179
26.11571475110425,32.97051519186208,9.054584118435582,5.951288140952558,2.26862702474626,2.816150132341734
52.520721359048295,62.40817392212522,18.477977721549834,3.5556802893590147,1.171657138758762,2.2531292011464226
52.73846656278888,62.83900904891879,18.69320337537139,3.17739875451596,1.0653989164213218,2.3153132938841723
47.23696178709463,57.866040509815015,16.865235319417426,5.1800447570190755,1.9075179958806854,2.6735508193624984
52.15312409572396,65.26552090517171,18.3685548050323,5.20264214910071,2.181380856879997,3.2392335185817553
27.566837896691567,34.62434287110824,9.716696904138274,7.191670234520114,2.5736428155447353,2.559940942591365
50.39452001799547,60.90987245633631,17.839496128808797,4.616973712564387,1.6150386261410405,2.4721541203377235
32.72900374438324,40.411940864715866,11.673062087425818,4.928438535808531,1.8175763754929255,2.679587731440704
58.986318696454866,71.77971900894147,21.195465787204405,6.675190327823096,2.3693690889460157,2.528168027647227
34.63540345020743,42.61432303513325,12.315654514609301,2.6692605756823875,1.0357784249475073,2.8917475308449103
36.30101229786528,44.10658561682346,12.781672323424871,3.935791983398139,1.3923351080886381,2.5152116547251486
59.76258996658484,72.40505968599119,21.0946882888077,3.4830607555905315,1.2651856153923984,2.618702915258132
46.450024151179015,58.41815357176738,16.794107390938034,4.898852977187745,2.1059033978189072,3.3576854649618633
28.544360738376852,35.129600333240305,10.169413105334211,2.5807692890627436,0.9912246337923322,2.8479748586077744
30.918650334046173,38.85767433506069,10.862241986583589,4.236476519510982,1.7496510017052949,3.169071316439629
43.47740797133126,53.54243350833433,15.412233813835467,6.033688424896299,2.221017930929523,2.672006985318226
35.67219446492003,45.292309584993276,12.677343706355888,4.8359066581888905,2.132704602585152,3.4824698234308737
56.32234987341591,67.5445119049901,19.707750722503526,3.9095619637479286,1.341107002445918,2.3987168809396318
49.528856027161616,59.93290873919253,17.865843088235597,3.2923110111332576,1.1814219096484606,2.5706237193020014
52.669635155902164,64.84189169008056,19.11823626009282,4.398526173926842,1.7028730193772554,2.8818648064413313
51.571448945192124,63.81763629238399,18.48489894406611,7.879340655998201,2.932834953205812,2.7172122787594644
29.57809027802686,35.997784360435084,10.535119462539384,3.3069221709338317,1.175952692258145,2.5352736751584217
25.242935776107135,31.884186896966966,8.823074475520553,5.263165317097402,2.05754791683378,2.923791760918109
30.89476023807852,37.618300525064406,10.865846994352857,4.355938629996917,1.5120943200893362,2.4431568731247806
37.20397981755464,44.9841262111112,13.250997214940504,2.97562058934696,1.052641014426248,2.5151326521396045
41.67031711328017,51.346216925575625,14.861231140331846,2.8938181947000072,1.139597973603245,2.955609687849396
38.09840314270521,45.74982166733763,13.267698694317561,4.6563504513733776,1.5405294120266253,2.267370597869155
49.03043612247608,61.56160364065166,17.913898475474106,3.4189653495939702,1.5091784589443906,3.4869483021069287
41.61038615103631,52.22985263232285,14.858836296325522,6.096867209709211,2.4725012917573106,3.085953538891108
36.53344287840558,44.924943675285256,13.172850482580253,4.192646351070127,1.5675101863945897,2.7353931883914493
25.239218617182054,31.794189913844225,9.16962134419109,2.447885976391154,1.0734538916681984,3.4545349838664663
28.071395222020396,33.89336964370801,10.033542525403886,2.7314930280302305,0.9462917882069105,2.4356029860153585
30.89942173110189,38.64408332663174,11.224089004844574,2.6106851156377786,1.107499228577837,3.2943774097857537
50.287087338769844,60.33328170595736,18.06571639745556,3.3728918497134432,1.1613847554481846,2.412752725725416
30.636471835152264,38.049089435996,11.03150811056887,4.1072976653973905,1.5894270650717055,2.879985052199855
35.800966970494045,44.97339087248534,12.75033588292168,4.192180940481177,1.7660967988544807,3.26157927131305
37.30540986338093,46.150305437066656,13.12661620264775,6.776268728042515,2.4447406363877526,2.591791236413385
41.14972657356049,51.660366498982626,14.814987807938177,3.816328040698156,1.6445606870210652,3.369446945256939
25.748203624318254,31.96967535193021,9.339408582743474,2.6506192501733357,1.057175689558401,3.01150939468819
33.12557863540873,40.37795491372829,11.886821482611616,3.0332053504960568,1.1063985598594521,2.635377299054212
30.956360814248015,39.233998728150695,11.012789073642704,7.126686382366321,2.766563682712107,2.893499419569218
51.05664380889079,61.95256317036902,18.30381372297233,3.720004089011557,1.3466761075918248,2.6052386881342127
54.960813212620025,68.19051441993125,19.84179893462842,6.3122956289525565,2.4774091086295194,2.9408565903327117
37.73355965069156,47.01403255076523,13.74278838965588,2.4735110802603866,1.0433898213014559,3.2676344960736166
50.843643137705136,62.70024364778981,17.736753973739244,6.862937225270495,2.554049804715018,2.7164734777284774
42.40915128501019,53.24000758313116,15.200150337890658,5.810678781255221,2.3840803804013637,3.1389283389109863
29.995747412609276,37.16926131105728,10.594762278124904,3.4780575036486807,1.3539579295952962,2.905541776351875
43.17094789389453,54.39536890785239,15.436950459789939,4.823296699010192,2.083461948485465,3.380985729733717
33.12233616697871,41.571695376838996,11.973067749671912,2.605876239948778,1.1373730868553764,3.4314683414953597
31.606300571701365,40.56884403144309,11.26668331794848,6.664485000934795,2.8506602214639476,3.333761081627397
27.24138280323017,34.95612316459409,9.575409493205129,5.433545726663714,2.355924995489477,3.3992491955304844
32.0855637015587,40.04248367530815,11.509904794689927,4.367775701949127,1.7330874768652493,2.988729560297713
23.50289220882232,30.009129698877214,8.267065185541659,4.129201309953417,1.7918466170890908,3.4032390667788093
23.51201000421674,29.51611297732586,8.568220161771299,2.5343617995069647,1.0742578986471871,3.2905675123797145
26.405800750079187,33.264560395483436,9.268126770393724,5.435749896822382,2.1008059586388446,2.874489474263894
56.37352969963849,69.12125349860148,19.547039417618233,7.034814403879373,2.5662775869156254,2.635756414139671
41.21248966266609,50.77094189202654,14.83335158059105,5.32502856995857,1.9822703264634305,2.7176193016682264
40.9743189275375,50.631451900759785,14.424100118066063,6.615403626045301,2.4225027458414465,2.651039162465096
45.74188062918827,55.91558799913747,16.075389621994795,2.9310634449291144,1.1098854448355597,2.7881713709725013
34.991448978238594,43.90670204724738,12.228006776327565,7.5062701838562536,2.8126609823498203,2.7446030843559126
31.843934214867566,39.548552081445884,11.580158645788968,2.9538149176528012,1.1916791271134533,3.0625985836217238
50.12722313442481,61.038118672475285,18.202658067272544,2.639681826189002,0.9877692697730166,2.7390113608451307
34.457122591335484,42.49035234059471,12.425048654855003,2.39610278349528,0.9475682502545405,2.974000522516057
42.27550605567746,52.87285296516504,15.028554988767645,2.904943522853597,1.2513072090604158,3.367470576272928
56.144333670860235,69.05221028029482,19.607779397573363,5.361622992460899,2.0426504931777565,2.813687028642999
28.610942076911613,35.71725686097506,10.069081442743439,5.157994801336169,1.9536585925206762,2.789275485172436
37.74248198149645,46.508299291654794,13.285686264276823,2.9174867624509946,1.1415285410475675,2.9275324307006834
24.590167895319645,31.26580155021108,8.72898378345527,3.7157272773798846,1.6212804958154565,3.4299501007737225
32.27314155707278,39.389491884826974,11.318482578259317,2.291406482424576,0.8558499824527588,2.7313544224275255
31.87885172542231,38.73710693071254,11.348082920578802,3.7242024595524224,1.308364552493757,2.4885638105128343
62.584341847726485,75.45337973982056,21.828377951538766,7.592182871549902,2.5598153878210166,2.335341156579946
33.354800831590424,40.36138408965418,11.700252535419947,2.8839902247568854,1.0187710640705594,2.5096376153607447
26.938976766861842,34.6920459190248,9.517174757642994,6.167916364290746,2.626483702047382,3.3124054085381713
33.0489143264281,40.17257153683337,11.860051816287884,4.136839860148806,1.4449250065742292,2.4664795840405676
64.1487610052546,76.39421514728262,22.345111741838117,3.754183565788199,1.25734976132126,2.311161090110809
46.262205132133175,57.23848528211841,16.742422188085623,4.383414456613304,1.7271340113034956,2.9579540292605997
28.86991359040503,35.446516459280986,10.160323669111884,3.7494488541290583,1.3707315535488436,2.6443625572072387
34.0529789337854,42.01017921681466,11.935906744912907,6.090357013928557,2.173127597268095,2.548482733069739
34.09497956392009,41.971431007341195,12.310295600449004,3.8430456667736195,1.447824670992219,2.766964487875912
30.645130756824315,38.10370722825879,10.68326775988802,7.9374088873350175,2.7106295469754085,2.3821471284963884
24.710267154214286,31.322419357760033,8.634593988957308,4.138622997111775,1.7354697098323137,3.23981183273151
42.395765974283606,52.69601562935596,14.900836819022564,5.636923977148762,2.193652083617524,2.904124479059127
45.50206881861701,57.610869697593785,16.261709109670008,7.004191996319945,2.965684797547815,3.285409307839089
50.63898571283279,61.043264565299154,18.300052314936735,2.352119474618781,0.8404594884044269,2.55399952447518
49.91220833564308,61.50516802703944,17.848342076103986,3.5674991930898963,1.4029214855118533,2.9494714181685295
29.189339426916618,36.58926796639515,10.258402700490448,2.966154995051938,1.254126797873327,3.278664344819362
45.18264194372478,57.20931138633138,16.243727076663248,6.317147208531058,2.7225581706375337,3.370024234402537
31.35935991003322,38.95562169430448,11.382729478826176,2.938007929498556,1.1858168129715891,3.064547676910132
38.286316952469754,47.19096459505875,13.294990673394508,5.240855258946112,1.9416189516222426,2.698080086724347
45.8133210777276,56.75822850762817,16.50060746903231,2.3831050438084875,0.9821570694352783,3.1594437013542818
45.30348312206892,55.353257277678296,15.995682347879747,3.8661184197215617,1.4351262208955398,2.7060842982545696
30.810605373871187,38.125900952964244,10.826453823346512,5.679267119885625,2.046090208653174,2.586258230310128
27.80186870792445,35.69611644191614,9.801458909739415,5.540834233896332,2.4116586138625506,3.4178786611221854
59.395969045109716,72.15458260941203,20.65728988819883,5.9225875020687555,2.109171447540561,2.5409432575897726
34.361772789315296,42.67888749053817,12.363258810690114,3.8807082881691306,1.5353365597973139,2.975895703591956
56.62342673917504,68.18594751505802,19.996062494527962,7.198853432328782,2.4020152636479275,2.2976791162565515
30.856838340445304,38.001214944400395,11.081804023348186,3.56382356912156,1.342084473126035,2.76527554018487
27.00536043618889,33.79495881528872,9.660141619588916,3.4360059377472805,1.398719301905918,3.1031054121107546
42.87299438823407,52.404076348794945,14.829702606041204,8.395841027711251,2.8180898660169342,2.3190566953246248
26.00291804101239,32.08720333840725,9.232893261366762,3.194703701281192,1.2072924434449632,2.7798075048453423
24.928516154103477,32.07370960922312,8.848908242334632,6.256888643953475,2.5744345252951897,3.1518923523324296
28.200842258868324,35.44817544253133,10.101873650116518,3.1741969643266144,1.3492696194902092,3.303954347034915
40.40831211571475,51.57415168401296,14.215111269156898,6.521462469797504,2.8769305473105495,3.483968410395641
27.598901489466154,34.72769974177227,9.948404580167962,2.7592622571693637,1.197265759280134,3.4028228126403657
28.747572285977654,35.357826989139284,9.963159680016169,7.102178456077253,2.334324587943048,2.2441297721615387
22.856292678615333,29.98713437811523,8.079232836187058,6.551093847003518,2.8773862760495548,3.462375718714978
25.120821206686298,31.73736463642271,9.09913354091563,3.5380451298358846,1.5020210411351624,3.2979142180955914
54.888227705832605,67.59592403283965,19.31070469963415,3.301647812378403,1.3060194420329467,2.975150842026669
51.037194150707336,63.30375456740564,18.42605104223353,3.8003082786747897,1.5477249202897456,3.105175408641582
56.18335096416178,68.46720191459158,20.143843988670998,5.482059859874706,1.986880843225742,2.6098774391797934
39.34996013099772,49.53690759936088,14.007581981346881,6.88950672848151,2.749151046119612,3.0136587893681117
49.664238969969745,60.0238318448487,17.154019249994544,8.287218491282482,2.7142175225820457,2.2317210160234997
25.805952379071208,33.11012544503238,9.130504516361643,7.392824574201646,2.8659489367283717,2.8876182742353755
25.09254891480987,31.736026006330817,8.72330535821148,6.785499605022047,2.487814235648479,2.6559253600872235
34.00169780972732,43.035945667058535,12.252694876870695,6.818461853903553,2.7220896512099455,3.015757102183881
29.11284924881156,36.1086077657912,10.381027131155317,4.610564618732766,1.7269854050095546,2.743096816817534
48.85996763441231,58.66372303160625,17.151600571553644,4.675994556324682,1.5801687468097085,2.3436163470708133
44.98428283591752,54.156903349879066,15.668371637565716,2.5307466509352534,0.8926050171999962,2.503690076364883
25.302733202977596,31.493940161902685,8.991545624838245,4.379256890765371,1.6455186237512998,2.756105073856621
40.98340472591355,52.01668487761628,14.455245715069472,5.792357163346776,2.5299590317142147,3.434949539135293
34.05197707074488,43.59149070062417,12.109338335018204,6.716601578852149,2.8784104490411027,3.3428537998308143
33.80270528303954,42.084066205556866,11.667750433213753,8.645989554982886,2.9805709775013485,2.417144129919698
24.50088565235867,31.15684780282148,8.65684153525167,5.318440678934404,2.13702094873349,3.044540643690079
48.55826362961456,58.40350475792818,17.000891383525495,3.715433211831623,1.2850696599543858,2.429486441607161
29.75919646303409,36.270156537692316,10.760259647774884,2.5295596295327507,0.9272538884394721,2.655162836916749
23.590726499210888,30.928227593458956,8.223492512467347,6.883480809807852,2.988797209822158,3.406077968153777
35.826100446217204,45.22883148961547,12.582890850068203,5.624391813896744,2.331245359718343,3.185710018415319
29.79104063413485,36.24998236838466,10.542550168858662,3.6756698873805895,1.2923987526097709,2.491772743387659
32.18888751108492,39.7187146335971,11.654265994124232,2.543432397216904,1.0012710422750608,2.954112070189155
46.63044660799767,56.90411774007674,16.698383425441605,8.098292081219824,2.75524577571175,2.3683693976676454
24.910524632699442,31.90518555158816,8.856118496927124,5.331151000816593,2.241532357405848,3.2523708971423417
53.67172603017303,65.6063200961227,18.8894507630519,4.337457718364741,1.6199147374270908,2.7309891769919084
29.85997108575446,36.71317245135857,10.506661956370737,2.549126941785115,0.9783016749968255,2.8446384556024022
33.048664344145045,40.74388754083139,11.546338919508889,8.00708184298443,2.6726552109072914,2.29897011733739
34.29468881985753,43.25752994402768,12.047820865576714,6.616576417365465,2.6142981250353285,2.970130120057373
30.17022288331121,37.440863484072096,10.889597125045803,3.5395719436825264,1.387462194372727,2.9354515531945284
